DifferenceTiming,LaplacianTiming

0.00271391868591,0.0632910728455
0.00340414047241,0.065957069397
0.00271582603455,0.0648379325867
0.00265598297119,0.0639200210571
0.00265502929688,0.064404964447
0.00265502929688,0.0659198760986
0.00267791748047,0.0635070800781
0.00287103652954,0.0635471343994
0.00277590751648,0.0632119178772
0.0028121471405,0.0627689361572
0.00274515151978,0.0628759860992
0.00260090827942,0.0633430480957
0.00399899482727,0.0635709762573
0.00257897377014,0.0625
0.00269603729248,0.0623018741608
0.00273108482361,0.063807964325
0.00277805328369,0.0643908977509
0.00288486480713,0.0639460086823
0.00355100631714,0.0637030601501
0.0028190612793,0.0632979869843
0.0027220249176,0.0634169578552
0.00272989273071,0.0634281635284
0.00274205207825,0.0626609325409
0.00267100334167,0.0632519721985
0.00267601013184,0.0646920204163
0.00270485877991,0.0637199878693
0.00291800498962,0.0640280246735
0.00272512435913,0.0637810230255
0.00264811515808,0.0642328262329
0.00268888473511,0.0639321804047
0.00273609161377,0.0645911693573
0.00271892547607,0.0645580291748
0.0027539730072,0.0649271011353
0.00283217430115,0.0640978813171
0.00272107124329,0.0634908676147
0.0027379989624,0.0652630329132
0.00281095504761,0.0650770664215
0.00282001495361,0.0653760433197
0.00271201133728,0.0637769699097
0.00267004966736,0.0662980079651
0.00263214111328,0.064377784729
0.00269794464111,0.0648610591888
0.00259804725647,0.0644769668579
0.00288796424866,0.063264131546
0.00278401374817,0.0643618106842
0.00277900695801,0.0643270015717
0.00260090827942,0.0657329559326
0.0026650428772,0.0658569335938
0.00263810157776,0.0639660358429
0.00282502174377,0.0654420852661
0.00272083282471,0.065566778183
0.00311398506165,0.065750837326
0.00372695922852,0.0667338371277
0.00271606445312,0.0657720565796
0.00273895263672,0.0654690265656
0.00282883644104,0.0645289421082
0.00272583961487,0.0648629665375
0.0047299861908,0.0834419727325
0.00268888473511,0.0639269351959
0.00414490699768,0.0804109573364
0.00272011756897,0.0641980171204
0.00265216827393,0.0633268356323
0.00263810157776,0.0669798851013
0.00267505645752,0.0640540122986
0.00264501571655,0.063887834549
0.00275206565857,0.0645680427551
0.00266885757446,0.0641710758209
0.00267601013184,0.0632820129395
