DifferenceTiming,LaplacianTiming

0.00442886352539,0.0626790523529
0.004310131073,0.0646770000458
0.00411796569824,0.0638470649719
0.00420498847961,0.0633130073547
0.00406193733215,0.0637271404266
0.00415301322937,0.0642540454865
0.00376391410828,0.0635681152344
0.00453615188599,0.0640299320221
0.00436902046204,0.0632450580597
0.00423789024353,0.0638110637665
0.00400590896606,0.064914226532
0.00414204597473,0.0637588500977
0.00424385070801,0.0636479854584
0.00415802001953,0.0633008480072
0.00403213500977,0.0637080669403
0.00378799438477,0.0638179779053
0.00433301925659,0.0634610652924
0.00374603271484,0.063640832901
0.00365686416626,0.0640640258789
0.00420808792114,0.0636329650879
0.00484395027161,0.0633940696716
0.0041708946228,0.0635409355164
0.0046911239624,0.0639550685883
0.00368905067444,0.0642220973969
0.00419807434082,0.0645298957825
0.00418591499329,0.0662269592285
0.00421905517578,0.0653600692749
0.00411605834961,0.0637900829315
0.00402402877808,0.0638959407806
0.00444388389587,0.0635290145874
0.00440311431885,0.0642759799957
0.00453495979309,0.066262960434
0.00417685508728,0.0631990432739
0.0035719871521,0.0636651515961
0.00382089614868,0.063943862915
0.00456500053406,0.0638628005981
0.00467920303345,0.0641479492188
0.00406980514526,0.0627570152283
0.00405287742615,0.064248085022
0.00411605834961,0.0644409656525
0.00414991378784,0.0636401176453
0.00367593765259,0.06418800354
0.00506687164307,0.0638911724091
0.00403690338135,0.0646138191223
0.00414514541626,0.0631449222565
0.00435304641724,0.0630700588226
0.00473690032959,0.0640139579773
0.00422191619873,0.0645439624786
0.00434803962708,0.063759803772
0.00445985794067,0.0630278587341
0.00373291969299,0.0632741451263
0.00421500205994,0.0639541149139
0.00433087348938,0.0619430541992
0.0042610168457,0.0647008419037
0.00353097915649,0.0643680095673
0.00446891784668,0.0637879371643
0.00444984436035,0.0636601448059
0.00434994697571,0.0634500980377
0.00414299964905,0.0632658004761
0.00412893295288,0.0639338493347
0.00422286987305,0.0645310878754
0.00404620170593,0.0638701915741
0.00420379638672,0.0642161369324
0.0043568611145,0.0642609596252
0.00407981872559,0.0638048648834
0.00368809700012,0.0636579990387
0.00488901138306,0.063404083252
0.00449919700623,0.0633738040924
0.00462698936462,0.0644750595093
0.00419807434082,0.0642278194427
0.00413799285889,0.0644979476929
0.00415396690369,0.0637431144714
0.00413203239441,0.0640649795532
0.0044150352478,0.064505815506
0.00406718254089,0.06547498703
0.00441098213196,0.0644018650055
0.00433611869812,0.0639541149139
0.00377297401428,0.0633931159973
0.00396680831909,0.0638031959534
0.00433588027954,0.0641529560089
0.00409507751465,0.0647070407867
0.00447392463684,0.0634088516235
0.00431394577026,0.0632269382477
0.00388693809509,0.0636830329895
0.00425505638123,0.0632569789886
0.00411581993103,0.0641241073608
0.003662109375,0.0632729530334
0.00397396087646,0.0635550022125
0.00434803962708,0.0664939880371
0.00421786308289,0.0651018619537
0.00421500205994,0.0640461444855
0.00444006919861,0.0629210472107
0.00413489341736,0.0638999938965
0.00399398803711,0.0631430149078
0.0042290687561,0.0637860298157
0.00411105155945,0.0618951320648
0.00411105155945,0.063080072403
0.00418090820312,0.0633521080017
0.00386714935303,0.0628011226654
0.00416493415833,0.0630979537964
0.00391006469727,0.0654449462891
0.00377488136292,0.0642161369324
0.00382280349731,0.0628409385681
0.00432920455933,0.0668518543243
0.00434899330139,0.0637769699097
0.00443816184998,0.0632801055908
0.00449299812317,0.0649540424347
0.00430393218994,0.0636599063873
0.00398278236389,0.0647959709167
0.00424599647522,0.0635659694672
0.00423693656921,0.0660650730133
0.00409412384033,0.0635230541229
0.00406694412231,0.0634298324585
0.00405406951904,0.0631380081177
0.00462985038757,0.0634150505066
0.00386691093445,0.0634009838104
0.00417995452881,0.063688993454
0.00436592102051,0.0636191368103
0.00377488136292,0.0636649131775
0.0041720867157,0.0637149810791
0.00415396690369,0.0633208751678
0.00420498847961,0.0636410713196
0.00381302833557,0.0649230480194
0.00376582145691,0.061429977417
0.00427198410034,0.0631060600281
0.00416302680969,0.063873052597
0.00374007225037,0.0635039806366
0.00374412536621,0.063453912735
0.00413703918457,0.0632100105286
0.00432515144348,0.0631699562073
0.0040910243988,0.0656130313873
0.00405597686768,0.0636801719666
0.00402307510376,0.0667469501495
0.00380301475525,0.0631368160248
0.00422692298889,0.0636689662933
0.00368499755859,0.0633361339569
0.00423908233643,0.0629470348358
0.0042929649353,0.0637700557709
0.00418996810913,0.0632081031799
0.00458097457886,0.0632839202881
0.00368595123291,0.0633420944214
0.00437903404236,0.0631439685822
0.00420093536377,0.0629110336304
